Branch	Store Name	Date	Hour (UTC)	Sales	Transactions	Discounts	Tax	Returns	Net Sales
FLD-GAINES	Mint Gainesville	2026-01-11	5	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	6	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	7	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	8	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	9	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	10	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	11	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	12	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	13	410.00	3	228.00	0.00	0.00	182.00
FLD-GAINES	Mint Gainesville	2026-01-11	14	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	15	95.00	1	57.00	0.00	0.00	38.00
FLD-GAINES	Mint Gainesville	2026-01-11	16	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	17	477.00	2	215.70	0.00	0.00	261.30
FLD-GAINES	Mint Gainesville	2026-01-11	18	40.00	1	4.00	0.00	0.00	36.00
FLD-GAINES	Mint Gainesville	2026-01-11	19	140.00	1	84.00	0.00	0.00	56.00
FLD-GAINES	Mint Gainesville	2026-01-11	20	200.00	2	108.50	0.00	0.00	91.50
FLD-GAINES	Mint Gainesville	2026-01-11	21	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-11	22	435.00	1	283.00	0.00	0.00	152.00
FLD-GAINES	Mint Gainesville	2026-01-11	23	350.00	2	202.00	0.00	0.00	148.00
FLD-GAINES	Mint Gainesville	2026-01-12	0	294.00	3	180.40	0.00	0.00	113.60
FLD-GAINES	Mint Gainesville	2026-01-12	1	355.00	3	172.70	0.00	0.00	182.30
FLD-GAINES	Mint Gainesville	2026-01-12	2	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	3	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	4	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	5	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	6	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	7	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	8	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	9	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	10	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	11	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	12	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	13	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	14	140.00	1	70.00	0.00	0.00	70.00
FLD-GAINES	Mint Gainesville	2026-01-12	15	370.00	2	267.25	0.00	0.00	102.75
FLD-GAINES	Mint Gainesville	2026-01-12	16	270.00	3	170.75	0.00	0.00	99.25
FLD-GAINES	Mint Gainesville	2026-01-12	17	620.00	1	310.00	0.00	0.00	310.00
FLD-GAINES	Mint Gainesville	2026-01-12	18	625.00	6	369.50	0.00	0.00	255.50
FLD-GAINES	Mint Gainesville	2026-01-12	19	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	20	0.00	0	0.00	0.00	0.00	0.00
FLD-GAINES	Mint Gainesville	2026-01-12	21	800.00	4	529.00	0.00	0.00	271.00
FLD-GAINES	Mint Gainesville	2026-01-12	22	240.00	1	144.00	0.00	0.00	96.00
FLD-GAINES	Mint Gainesville	2026-01-12	23	450.00	5	318.70	0.00	0.00	131.30
AZV-GTL	Mint Northern Phoenix	2026-01-06	0	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	1	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	2	2644.00	51	1051.10	389.44	0.00	1592.90
AZV-GTL	Mint Northern Phoenix	2026-01-06	3	3021.03	59	1295.40	406.83	0.00	1725.63
AZV-GTL	Mint Northern Phoenix	2026-01-06	4	2154.00	39	750.90	331.77	0.00	1403.10
AZV-GTL	Mint Northern Phoenix	2026-01-06	5	2311.00	53	794.58	368.13	0.00	1516.42
AZV-GTL	Mint Northern Phoenix	2026-01-06	6	2076.03	42	720.48	332.32	0.00	1355.55
AZV-GTL	Mint Northern Phoenix	2026-01-06	7	85.00	1	38.00	11.80	0.00	47.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	8	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	9	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	10	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	11	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	12	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	13	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	14	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	15	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	16	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	17	991.00	18	414.80	117.25	0.00	576.20
AZV-GTL	Mint Northern Phoenix	2026-01-06	18	1207.00	24	396.60	163.76	0.00	810.40
AZV-GTL	Mint Northern Phoenix	2026-01-06	19	1038.00	20	316.75	165.70	0.00	721.25
AZV-GTL	Mint Northern Phoenix	2026-01-06	20	1247.00	21	526.00	176.18	0.00	721.00
AZV-GTL	Mint Northern Phoenix	2026-01-06	21	1743.00	33	638.25	273.83	0.00	1104.75
AZV-GTL	Mint Northern Phoenix	2026-01-06	22	1454.00	29	595.10	171.22	0.00	858.90
AZV-GTL	Mint Northern Phoenix	2026-01-06	23	1051.00	25	384.00	160.28	0.00	667.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	0	1879.00	36	621.50	315.65	0.00	1257.50
AZV-GTL	Mint Northern Phoenix	2026-01-07	1	2869.00	47	1332.69	361.06	0.00	1536.31
AZV-GTL	Mint Northern Phoenix	2026-01-07	2	2628.00	51	1076.80	379.80	0.00	1551.20
AZV-GTL	Mint Northern Phoenix	2026-01-07	3	2169.00	46	800.90	339.60	0.00	1368.10
AZV-GTL	Mint Northern Phoenix	2026-01-07	4	2182.00	40	654.40	381.92	0.00	1527.60
AZV-GTL	Mint Northern Phoenix	2026-01-07	5	2051.50	37	740.70	308.07	0.00	1310.80
AZV-GTL	Mint Northern Phoenix	2026-01-07	6	1845.00	43	629.30	300.69	0.00	1215.70
AZV-GTL	Mint Northern Phoenix	2026-01-07	7	35.00	1	7.00	7.03	0.00	28.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	8	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	9	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	10	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	11	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	12	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	13	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	14	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	15	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	16	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	17	621.00	9	197.00	100.83	0.00	424.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	18	821.00	15	276.00	134.42	0.00	545.00
AZV-GTL	Mint Northern Phoenix	2026-01-07	19	1212.00	24	361.38	205.86	0.00	850.62
AZV-GTL	Mint Northern Phoenix	2026-01-07	20	1534.00	27	576.30	239.61	0.00	957.70
AZV-GTL	Mint Northern Phoenix	2026-01-07	21	1668.00	31	393.99	261.55	0.00	1274.01
AZV-GTL	Mint Northern Phoenix	2026-01-07	22	1599.00	24	540.80	252.68	0.00	1058.20
AZV-GTL	Mint Northern Phoenix	2026-01-07	23	2329.00	36	885.00	318.20	0.00	1444.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	0	2457.00	44	948.75	362.03	0.00	1508.25
AZV-GTL	Mint Northern Phoenix	2026-01-08	1	2651.00	48	1001.14	407.75	0.00	1649.86
AZV-GTL	Mint Northern Phoenix	2026-01-08	2	2734.00	43	1011.72	419.86	0.00	1722.28
AZV-GTL	Mint Northern Phoenix	2026-01-08	3	3791.00	63	1340.90	599.67	0.00	2450.10
AZV-GTL	Mint Northern Phoenix	2026-01-08	4	2583.00	48	867.00	422.18	0.00	1716.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	5	2770.00	47	979.16	435.34	0.00	1790.84
AZV-GTL	Mint Northern Phoenix	2026-01-08	6	2744.00	50	1012.90	423.18	0.00	1731.10
AZV-GTL	Mint Northern Phoenix	2026-01-08	7	48.00	1	21.00	6.78	0.00	27.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	8	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	9	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	10	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	11	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	12	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	13	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	14	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	15	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	16	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	17	1226.00	26	428.50	185.34	0.00	797.50
AZV-GTL	Mint Northern Phoenix	2026-01-08	18	1356.00	25	336.70	231.46	0.00	1019.30
AZV-GTL	Mint Northern Phoenix	2026-01-08	19	2247.00	33	859.30	342.10	0.00	1387.70
AZV-GTL	Mint Northern Phoenix	2026-01-08	20	1551.00	26	588.00	220.33	0.00	963.00
AZV-GTL	Mint Northern Phoenix	2026-01-08	21	1311.00	27	345.40	218.54	0.00	965.60
AZV-GTL	Mint Northern Phoenix	2026-01-08	22	1515.00	34	497.64	246.99	0.00	1017.36
AZV-GTL	Mint Northern Phoenix	2026-01-08	23	1667.00	30	577.60	262.53	0.00	1089.40
AZV-GTL	Mint Northern Phoenix	2026-01-09	0	2704.00	40	1059.85	402.01	0.00	1644.15
AZV-GTL	Mint Northern Phoenix	2026-01-09	1	3505.00	53	1437.65	513.86	0.00	2067.35
AZV-GTL	Mint Northern Phoenix	2026-01-09	2	3043.00	59	1261.50	427.53	0.00	1781.50
AZV-GTL	Mint Northern Phoenix	2026-01-09	3	3101.00	55	1212.39	444.00	0.00	1888.61
AZV-GTL	Mint Northern Phoenix	2026-01-09	4	3566.00	58	1248.05	516.77	0.00	2317.95
AZV-GTL	Mint Northern Phoenix	2026-01-09	5	2089.00	44	745.30	314.41	0.00	1343.70
AZV-GTL	Mint Northern Phoenix	2026-01-09	6	2302.00	48	758.60	378.40	0.00	1543.40
AZV-GTL	Mint Northern Phoenix	2026-01-09	7	190.00	4	70.00	21.49	0.00	120.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	8	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	9	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	10	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	11	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	12	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	13	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	14	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	15	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	16	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-09	17	2784.00	39	1086.14	366.50	0.00	1697.86
AZV-GTL	Mint Northern Phoenix	2026-01-09	18	3709.00	33	1724.20	357.55	0.00	1984.80
AZV-GTL	Mint Northern Phoenix	2026-01-09	19	1873.00	31	814.10	265.83	0.00	1058.90
AZV-GTL	Mint Northern Phoenix	2026-01-09	20	3397.00	43	1671.35	334.15	0.00	1725.65
AZV-GTL	Mint Northern Phoenix	2026-01-09	21	2992.00	36	1256.40	398.58	0.00	1735.60
AZV-GTL	Mint Northern Phoenix	2026-01-09	22	3616.00	53	1692.50	450.40	0.00	1923.50
AZV-GTL	Mint Northern Phoenix	2026-01-09	23	4616.00	60	2137.25	594.45	0.00	2478.75
AZV-GTL	Mint Northern Phoenix	2026-01-10	0	4724.00	55	2287.15	532.66	0.00	2436.85
AZV-GTL	Mint Northern Phoenix	2026-01-10	1	5501.00	62	2613.34	644.09	0.00	2887.66
AZV-GTL	Mint Northern Phoenix	2026-01-10	2	5604.00	69	2592.18	590.65	0.00	3011.82
AZV-GTL	Mint Northern Phoenix	2026-01-10	3	6295.50	73	2855.18	835.73	0.00	3440.32
AZV-GTL	Mint Northern Phoenix	2026-01-10	4	4171.00	65	1731.70	563.00	0.00	2439.30
AZV-GTL	Mint Northern Phoenix	2026-01-10	5	5327.00	61	2290.74	688.48	0.00	3036.26
AZV-GTL	Mint Northern Phoenix	2026-01-10	6	3696.00	60	1497.94	524.01	0.00	2198.06
AZV-GTL	Mint Northern Phoenix	2026-01-10	7	24.00	2	0.00	6.02	0.00	24.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	8	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	9	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	10	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	11	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	12	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	13	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	14	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	15	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	16	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	17	479.00	17	122.00	89.62	0.00	357.00
AZV-GTL	Mint Northern Phoenix	2026-01-10	18	1251.00	25	470.60	195.43	0.00	780.40
AZV-GTL	Mint Northern Phoenix	2026-01-10	19	1501.00	24	548.80	239.01	0.00	952.20
AZV-GTL	Mint Northern Phoenix	2026-01-10	20	1796.00	34	773.90	238.05	0.00	1022.10
AZV-GTL	Mint Northern Phoenix	2026-01-10	21	2346.00	46	822.85	370.00	0.00	1523.15
AZV-GTL	Mint Northern Phoenix	2026-01-10	22	2952.00	47	1257.35	360.20	0.00	1694.65
AZV-GTL	Mint Northern Phoenix	2026-01-10	23	3555.00	47	1414.46	469.54	0.00	2140.54
AZV-GTL	Mint Northern Phoenix	2026-01-11	0	3165.50	44	1306.32	418.69	0.00	1859.18
AZV-GTL	Mint Northern Phoenix	2026-01-11	1	3529.00	53	1267.10	502.97	0.00	2261.90
AZV-GTL	Mint Northern Phoenix	2026-01-11	2	2735.00	50	1229.00	377.76	0.00	1506.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	3	2750.00	53	1101.80	407.01	0.00	1648.20
AZV-GTL	Mint Northern Phoenix	2026-01-11	4	1611.00	35	504.20	277.84	0.00	1106.80
AZV-GTL	Mint Northern Phoenix	2026-01-11	5	2109.00	39	901.98	289.86	0.00	1207.02
AZV-GTL	Mint Northern Phoenix	2026-01-11	6	3174.99	56	1311.89	447.82	0.00	1863.10
AZV-GTL	Mint Northern Phoenix	2026-01-11	7	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	8	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	9	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	10	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	11	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	12	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	13	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	14	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	15	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	16	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	17	1137.00	23	372.30	159.34	0.00	764.70
AZV-GTL	Mint Northern Phoenix	2026-01-11	18	1459.00	26	532.55	193.69	0.00	926.45
AZV-GTL	Mint Northern Phoenix	2026-01-11	19	1801.00	31	665.00	272.70	0.00	1136.00
AZV-GTL	Mint Northern Phoenix	2026-01-11	20	1883.00	35	652.90	305.72	0.00	1230.10
AZV-GTL	Mint Northern Phoenix	2026-01-11	21	1713.00	30	715.24	230.78	0.00	997.76
AZV-GTL	Mint Northern Phoenix	2026-01-11	22	2096.00	37	957.76	266.52	0.00	1138.24
AZV-GTL	Mint Northern Phoenix	2026-01-11	23	3085.00	51	1331.90	434.82	0.00	1753.10
AZV-GTL	Mint Northern Phoenix	2026-01-12	0	3553.50	53	1187.80	581.45	0.00	2365.70
AZV-GTL	Mint Northern Phoenix	2026-01-12	1	2629.00	36	1020.33	351.69	0.00	1608.67
AZV-GTL	Mint Northern Phoenix	2026-01-12	2	2296.00	43	991.55	268.58	0.00	1304.45
AZV-GTL	Mint Northern Phoenix	2026-01-12	3	2707.50	42	982.25	363.87	0.00	1725.25
AZV-GTL	Mint Northern Phoenix	2026-01-12	4	2465.00	42	863.30	319.44	0.00	1601.70
AZV-GTL	Mint Northern Phoenix	2026-01-12	5	1734.00	37	692.00	254.69	0.00	1042.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	6	1925.00	52	684.48	304.28	0.00	1240.52
AZV-GTL	Mint Northern Phoenix	2026-01-12	7	76.99	3	25.50	10.93	0.00	51.49
AZV-GTL	Mint Northern Phoenix	2026-01-12	8	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	9	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	10	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	11	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	12	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	13	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	14	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	15	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	16	0.00	0	0.00	0.00	0.00	0.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	17	760.50	18	257.60	125.68	0.00	502.90
AZV-GTL	Mint Northern Phoenix	2026-01-12	18	868.00	23	357.90	125.39	0.00	510.10
AZV-GTL	Mint Northern Phoenix	2026-01-12	19	882.00	24	285.00	149.41	0.00	597.00
AZV-GTL	Mint Northern Phoenix	2026-01-12	20	496.00	19	153.74	85.91	0.00	342.26
AZV-GTL	Mint Northern Phoenix	2026-01-12	21	1588.00	26	559.60	254.95	0.00	1028.40
AZV-GTL	Mint Northern Phoenix	2026-01-12	22	1932.00	36	796.80	239.64	0.00	1135.20
AZV-GTL	Mint Northern Phoenix	2026-01-12	23	1758.50	37	787.04	228.61	0.00	971.46
FLD-STAUGU	Mint St. Augustine	2026-01-06	0	470.00	4	277.00	0.00	0.00	193.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	1	0.00	2	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	2	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	3	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	4	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	5	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	6	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	7	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	8	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	9	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	10	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	11	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	12	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	13	65.00	1	60.00	0.00	0.00	5.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	14	965.00	6	503.75	0.00	0.00	461.25
FLD-STAUGU	Mint St. Augustine	2026-01-06	15	540.00	5	326.25	0.00	0.00	213.75
FLD-STAUGU	Mint St. Augustine	2026-01-06	16	1030.00	9	505.75	0.00	0.00	524.25
FLD-STAUGU	Mint St. Augustine	2026-01-06	17	980.00	7	509.50	0.00	0.00	470.50
FLD-STAUGU	Mint St. Augustine	2026-01-06	18	510.00	4	270.75	0.00	0.00	239.25
FLD-STAUGU	Mint St. Augustine	2026-01-06	19	1493.00	8	723.25	0.00	0.00	769.75
FLD-STAUGU	Mint St. Augustine	2026-01-06	20	330.00	3	222.40	0.00	0.00	107.60
FLD-STAUGU	Mint St. Augustine	2026-01-06	21	179.00	1	81.00	0.00	0.00	98.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	22	260.00	2	137.00	0.00	0.00	123.00
FLD-STAUGU	Mint St. Augustine	2026-01-06	23	973.00	6	494.05	0.00	0.00	478.95
FLD-STAUGU	Mint St. Augustine	2026-01-07	0	370.00	2	155.70	0.00	0.00	214.30
FLD-STAUGU	Mint St. Augustine	2026-01-07	1	303.00	2	185.00	0.00	0.00	118.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	2	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	3	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	4	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	5	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	6	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	7	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	8	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	9	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	10	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	11	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	12	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	13	160.00	2	92.25	0.00	0.00	67.75
FLD-STAUGU	Mint St. Augustine	2026-01-07	14	1245.00	7	559.00	0.00	0.00	686.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	15	481.00	6	256.50	0.00	0.00	224.50
FLD-STAUGU	Mint St. Augustine	2026-01-07	16	363.00	5	171.00	0.00	0.00	192.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	17	796.00	6	442.85	0.00	0.00	353.15
FLD-STAUGU	Mint St. Augustine	2026-01-07	18	1394.00	6	721.00	0.00	0.00	673.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	19	603.00	5	380.25	0.00	0.00	222.75
FLD-STAUGU	Mint St. Augustine	2026-01-07	20	250.00	2	162.00	0.00	0.00	88.00
FLD-STAUGU	Mint St. Augustine	2026-01-07	21	956.00	11	458.40	0.00	0.00	497.60
FLD-STAUGU	Mint St. Augustine	2026-01-07	22	475.00	4	265.25	0.00	0.00	209.75
FLD-STAUGU	Mint St. Augustine	2026-01-07	23	335.00	3	172.00	0.00	0.00	163.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	0	540.00	2	316.50	0.00	0.00	223.50
FLD-STAUGU	Mint St. Augustine	2026-01-08	1	75.00	2	59.00	0.00	0.00	16.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	2	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	3	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	4	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	5	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	6	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	7	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	8	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	9	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	10	0.00	0	0.00	0.00	0.00	0.00
FLD-STAUGU	Mint St. Augustine	2026-01-08	11	0.00	0	0.00	0.00	0.00	0.00
